token_id,decision_score,entry_sec,entry_price,slot0_price,peak_price,exit_sec,exit_price,exit_reason,gross_roi,net_roi,fee_drag,slip_drag,max_drawdown,holding_sec,hit_2x_actual,strategy
118795,0.8302993805083461,1,1.499752498987357e-7,6.461138507301019e-8,1.6593232801139932e-7,116,7.44885028299045e-8,sl_50,-0.5033280299236065,-0.5143913400940463,0.02,-0.008936689829560179,-0.5033280299236065,115,1,tp_2x_sl_50
118879,0.7821073078590368,1,3.282081683833038e-8,2.9799914855545398e-8,4.900156010372438e-8,57,2.0583948474985095e-8,timeout,-0.3728386293254663,-0.3886557712325772,0.02,-0.0041828580928890795,-0.3728386293254663,56,0,tp_2x_sl_50
119360,0.7645351054235603,1,0.000019355925538445974,6.046558431375036e-7,0.000030697581147021545,293,6.33630073801144e-6,sl_50,-0.672642843896776,-0.6792205024899545,0.02,-0.013422341406821508,-0.672642843896776,292,1,tp_2x_sl_50
119377,0.878006140857756,1,3.8236751637218847e-8,3.25612969273068e-8,7.729250691983922e-8,2,7.729250691983922e-8,tp_2x,1.0214192788438736,0.9677457253447941,0.02,0.03367355349907954,0.0,1,1,tp_2x_sl_50
119398,0.8022170504376345,1,6.605327039325375e-8,4.275817203942016e-8,1.378543811056665e-7,30,1.378543811056665e-7,tp_2x,1.0870182548863783,1.0348066796382283,0.02,0.03221157524815001,0.0,29,1,tp_2x_sl_50
119471,0.7294135019390815,1,2.814340968817863e-8,2.805103954427147e-8,3.498688220905357e-8,9,1.2984851369179182e-8,sl_50,-0.5386184007891075,-0.5502838306425475,0.02,-0.00833457014656001,-0.5386184007891075,8,0,tp_2x_sl_50
119595,0.8105513863655567,1,3.341916786609774e-8,2.8879454194199144e-8,3.341916786609774e-8,4,1.1110850129362696e-8,sl_50,-0.6675306167442261,-0.6756900884361552,0.02,-0.011840528308070902,-0.6675306167442261,3,0,tp_2x_sl_50
119617,0.7699141884620886,1,4.1787983582969474e-8,3.355079217148208e-8,5.886484084578746e-8,85,2.808055130122279e-8,timeout,-0.3280233001559112,-0.34461489127460443,0.02,-0.003408408881306762,-0.3280233001559112,84,0,tp_2x_sl_50
119619,0.8468736707604304,1,1.285373338553047e-7,5.982677927921833e-8,1.4982341564193205e-7,60,3.507230450272794e-8,sl_50,-0.7271430529109226,-0.7331980293831634,0.02,-0.013945023527759264,-0.7271430529109226,59,1,tp_2x_sl_50
119620,0.780519268129456,1,6.255557503753947e-8,3.3572307382472843e-8,1.0588357611415947e-7,446,2.997305543194882e-8,sl_50,-0.5208571671835476,-0.5321387793337501,0.02,-0.008718387849797487,-0.5208571671835476,445,1,tp_2x_sl_50
119730,0.8451729206327425,1,9.781362981375016e-8,5.144572789365058e-8,9.856221240080431e-8,6,2.9207002058764544e-8,sl_50,-0.7014015110738814,-0.7081399329613262,0.02,-0.013261578112555222,-0.7014015110738814,5,0,tp_2x_sl_50
119909,0.7490202379810461,1,4.901727913873507e-8,3.6889303108355897e-8,6.501605847936079e-8,1241,2.7961618417078255e-8,timeout,-0.42955588501887976,-0.4433429172889479,0.02,-0.0062129677299318335,-0.42955588501887976,1240,0,tp_2x_sl_50
119935,0.7314194080610458,1,2.9836220214352004e-8,2.8879454165890707e-8,2.9836220214352004e-8,41,2.8879454165890707e-8,timeout,-0.03206726728746523,-0.05730333860670317,0.02,0.00523607131923794,-0.03206726728746523,40,0,tp_2x_sl_50
119938,0.7640224365394204,1,3.7092583087386116e-8,3.220358273000675e-8,3.7092583087386116e-8,34,3.210106681360696e-8,timeout,-0.13456912024756218,-0.15645628747769827,0.02,0.0018871672301360894,-0.13456912024756218,33,0,tp_2x_sl_50
119991,0.7911905770194154,3,3.3720022349963574e-8,3.447805147165479e-8,4.0085927054440944e-8,441,2.8168945272345628e-8,timeout,-0.16462258002103436,-0.18592860675147177,0.02,0.0013060267304374103,-0.16462258002103436,438,0,tp_2x_sl_50
120068,0.8087315192238526,1,3.735189687289977e-8,3.038366979623458e-8,6.73199721217331e-8,128,2.8763183133333332e-8,timeout,-0.22994049723343168,-0.24928886872259748,0.02,-0.0006516285108342061,-0.22994049723343168,127,1,tp_2x_sl_50
120178,0.8718061893714941,1,4.633078375324749e-8,2.8891105635602616e-8,9.302545652968529e-8,9,9.302545652968529e-8,tp_2x,1.007854152114679,0.9557797617576674,0.02,0.032074390357011665,-0.09394745983203656,8,1,tp_2x_sl_50
120337,0.7485188731750082,1,2.814340968817863e-8,2.805103954427147e-8,5.633290137492314e-8,7,5.633290137492314e-8,tp_2x,1.0016373992730965,0.9463456472797934,0.02,0.03529175199330305,0.0,6,1,tp_2x_sl_50
120430,0.767546344700361,1,2.973287034331574e-8,2.8879463467266115e-8,6.224977872869706e-8,6,6.224977872869706e-8,tp_2x,1.0936350244668347,1.0360289266393543,0.02,0.03760609782748038,-0.09362415248007228,5,1,tp_2x_sl_50
120527,0.7336576605668442,1,2.887162682714008e-8,2.8424976700839144e-8,3.627692325940365e-8,12,1.422260386010739e-8,sl_50,-0.5073847433239276,-0.5198414695246818,0.02,-0.00754327379924578,-0.5073847433239276,11,0,tp_2x_sl_50
120862,0.7983802709894121,1,9.705803612854635e-8,5.204744974106338e-8,1.1350918759968487e-7,162,3.842356979578697e-8,sl_50,-0.6041175844017931,-0.6131120356902677,0.02,-0.011005548711525353,-0.6041175844017931,161,1,tp_2x_sl_50
120920,0.7553562821594634,1,5.078844448546788e-8,3.438280652288744e-8,5.078844448546788e-8,321,2.980005234632322e-8,timeout,-0.41325132816678567,-0.42740351164971924,0.02,-0.0058478165170664335,-0.4481879645157111,320,0,tp_2x_sl_50
121031,0.7491971178101626,1,2.8110687026398952e-8,2.80510396132526e-8,4.8161097122511747e-8,41,9.804186404405974e-9,sl_50,-0.6512292141704402,-0.6599498113640564,0.02,-0.011279402806383825,-0.6512292141704402,40,0,tp_2x_sl_50
121217,0.7799541332819261,1,5.1528842632686595e-8,3.570456663560176e-8,5.187127564915051e-8,1353,2.809310911652103e-8,timeout,-0.45480807095208153,-0.4679058262726525,0.02,-0.006902244679429053,-0.45731390602095345,1352,0,tp_2x_sl_50
121370,0.7435336818761342,2,6.383162618316633e-8,4.176590383317802e-8,6.620297315728626e-8,21,2.8901468461036462e-8,sl_50,-0.5472233720302999,-0.5578490781062317,0.02,-0.009374293924068171,-0.5472233720302999,19,0,tp_2x_sl_50
121622,0.784903579192624,1,3.204165330595375e-8,2.9799914924511135e-8,3.5403512461179404e-8,6,1.4392268079924176e-8,sl_50,-0.5508262965553682,-0.5620198258979556,0.02,-0.008806470657412562,-0.5508262965553682,5,0,tp_2x_sl_50
121647,0.7882063093584135,1,4.028427674107358e-8,3.7281573840499864e-8,5.202791268644934e-8,901,2.7992982617185613e-8,timeout,-0.3051139332323136,-0.3223581147571314,0.02,-0.0027558184751822305,-0.3051139332323136,900,0,tp_2x_sl_50
121702,0.7958589331045635,1,5.0355345424060054e-8,3.752178253548419e-8,7.80012288044397e-8,607,2.7991558197088988e-8,timeout,-0.44411942840700935,-0.4575099822734526,0.02,-0.006609446133556778,-0.44411942840700935,606,1,tp_2x_sl_50
121791,0.905959036308674,1,6.507886974309406e-8,3.440221830848093e-8,7.85050431502487e-8,653,3.2078117322935386e-8,sl_50,-0.5070885918952304,-0.518669583467387,0.02,-0.00841900842784336,-0.5070885918952304,652,1,tp_2x_sl_50
121798,0.756244699474139,1,5.3811247607301865e-8,4.4064146697856506e-8,1.078641465939699e-7,5,1.078641465939699e-7,tp_2x,1.0044907224811004,0.953376387980554,0.02,0.031114334500546365,-0.003621323017382272,4,1,tp_2x_sl_50
121810,0.7903037645945489,1,2.837901500436284e-8,2.814308561323448e-8,4.5899523794284e-8,15,1.0324660524450633e-8,sl_50,-0.6361867907373326,-0.6452893169455965,0.02,-0.010897473791736095,-0.6361867907373326,14,0,tp_2x_sl_50
121912,0.7922782603283618,1,2.8145700401951028e-8,2.805219012116466e-8,3.14244911352975e-8,4,9.628344684152233e-9,sl_50,-0.6579106383337752,-0.6664568905764562,0.02,-0.011453747757318982,-0.6579106383337752,3,0,tp_2x_sl_50
121985,0.7423567184697535,1,2.8159901182405174e-8,2.8052190190132314e-8,5.950280180034542e-8,5,5.950280180034542e-8,tp_2x,1.1130330470592655,1.054408648223594,0.02,0.038624398835671606,0.0,4,1,tp_2x_sl_50
122002,0.7466590294390082,1,2.80363267880996e-8,2.8005671110562434e-8,6.275822213015792e-8,13,6.275822213015792e-8,tp_2x,1.2384609297961426,1.1760158202364948,0.02,0.04244510955964788,-0.3436311496926374,12,1,tp_2x_sl_50
122112,0.9068437797406645,1,5.077380632324204e-8,3.6042215122020594e-8,6.990894228619546e-8,494,2.8000539685669434e-8,timeout,-0.4485239198454183,-0.46179499170852345,0.02,-0.006728928136894834,-0.4485239198454183,493,0,tp_2x_sl_50
122223,0.7597948081195686,1,2.8662197861450985e-8,2.832717775116604e-8,2.8662197861450985e-8,9,1.4183249433723056e-8,sl_50,-0.5051583447200079,-0.5176835138646482,0.02,-0.007474830855359698,-0.5051583447200079,8,1,tp_2x_sl_50
122271,0.7968730233755246,1,4.463120875427449e-8,3.529672154955846e-8,4.6655756012694184e-8,900,2.7990031814986066e-8,timeout,-0.37285965143605126,-0.3882031423183975,0.02,-0.004656509117653789,-0.37285965143605126,899,0,tp_2x_sl_50
122530,0.7556411455506498,1,4.089145713837457e-8,3.31297603121525e-8,5.254108466819603e-8,70,2.8337440131155907e-8,timeout,-0.30700830652076105,-0.32417813110299437,0.02,-0.002830175417766683,-0.30700830652076105,69,0,tp_2x_sl_50
122744,0.7364652543853512,83,3.0542226538213015e-8,2.9064753044936947e-8,5.399327356824882e-8,1717,4.7051628485660234e-8,timeout,0.5405434972722576,0.49927744031946164,0.02,0.021266056952795948,0.0,1634,0,tp_2x_sl_50
122951,0.7515786102024242,1,2.8139595385075438e-8,2.805103954427147e-8,5.6395758761881076e-8,5,5.6395758761881076e-8,tp_2x,1.0041424899731153,0.9487748697802673,0.02,0.03536762019284802,-0.04024898087882067,4,1,tp_2x_sl_50
122990,0.8524879499622019,1,6.416003634278489e-8,4.222797510512232e-8,1.2765929406921495e-7,59,2.9359945074476608e-8,sl_50,-0.5423951302393818,-0.5531334468073137,0.02,-0.009261683432068107,-0.5423951302393818,58,1,tp_2x_sl_50
123057,0.7417974990797368,2,2.8769913583381403e-8,2.8424976700839144e-8,2.8769913583381403e-8,7,1.0502823487526788e-8,sl_50,-0.6349372598187567,-0.6440595664523519,0.02,-0.010877693366404855,-0.6349372598187567,5,1,tp_2x_sl_50
123105,0.7650435062956281,1,2.8053376687583356e-8,2.8005671110562434e-8,4.48183025534466e-8,19,1.130030893164124e-8,sl_50,-0.5971854277120642,-0.6073161779380577,0.02,-0.009869249774006477,-0.5971854277120642,18,0,tp_2x_sl_50
123301,0.8266814268234842,1,3.889252628341664e-8,3.1640836236719675e-8,7.871822704163997e-8,11,7.871822704163997e-8,tp_2x,1.0239936708663895,0.9703600336402651,0.02,0.03363363722612435,-0.0267986434832167,10,1,tp_2x_sl_50
123319,0.7546222638749893,1,3.792118133703936e-8,3.25612969273068e-8,6.581515579809765e-8,39,1.7773381294362434e-8,sl_50,-0.5313072887578437,-0.542816621357034,0.02,-0.008490667400809709,-0.5313072887578437,38,1,tp_2x_sl_50
123495,0.7519534067485851,1,2.8143704028880947e-8,2.8005671110562434e-8,6.38499402650833e-8,54,6.38499402650833e-8,tp_2x,1.268711332366229,1.2053842121151366,0.02,0.043327120251092324,-0.4400656716916933,53,1,tp_2x_sl_50
123897,0.764059426652958,4,3.1183540736664206e-8,3.0128946529638466e-8,3.397814808186e-8,1742,3.397811367897389e-8,timeout,0.08961692214200512,0.06115650842860698,0.02,0.008460413713398136,-0.03822602868272429,1738,0,tp_2x_sl_50
123948,0.7591108450427925,2,2.8762428351191845e-8,2.8424976769805437e-8,2.8762428351191845e-8,3,1.3724675747508726e-8,sl_50,-0.5228262516666118,-0.5348806706468086,0.02,-0.007945581019803232,-0.5228262516666118,1,0,tp_2x_sl_50
124044,0.8622400992314511,1,5.037214913070621e-8,3.714637798639164e-8,1.0281475036237023e-7,31,1.0281475036237023e-7,tp_2x,1.0411031122691505,0.988611129786652,0.02,0.03249198248249853,0.0,30,1,tp_2x_sl_50
124076,0.8973524710415473,1,1.1271080475923684e-7,5.583054317894077e-8,2.260439424471728e-7,194,2.260439424471728e-7,tp_2x,1.0055215019538588,0.9578367229247275,0.02,0.027684779029131263,-0.1365575338910956,193,1,tp_2x_sl_50
124175,0.7768089179015956,1,5.0054886515725245e-8,3.829017165651424e-8,6.079337816704722e-8,1537,4.7501218777241184e-8,timeout,-0.05101735147639985,-0.07440874223617513,0.02,0.003391390759775282,-0.2958331637634499,1536,0,tp_2x_sl_50
124867,0.7878804962684451,1,3.9984612339168826e-8,3.283743515379518e-8,4.739244168322087e-8,26,2.235098256403666e-8,timeout,-0.4410103973387359,-0.45476376480198977,0.02,-0.00624663253674616,-0.44103281388976545,25,0,tp_2x_sl_50
125046,0.9032955517432132,1,5.875731543320908e-8,3.8806940723181985e-8,7.937758551766515e-8,76,2.937797435576897e-8,sl_50,-0.5000116302256243,-0.5118583153300552,0.02,-0.008153314895569124,-0.5000116302256243,75,1,tp_2x_sl_50
125094,0.7817857526316626,1,2.8832685204879416e-8,2.8424976769805437e-8,3.935708460150262e-8,29,1.4070721569655772e-8,sl_50,-0.5119871260802809,-0.5243241850844594,0.02,-0.007662940995821415,-0.5119871260802809,28,0,tp_2x_sl_50
125249,0.7604995374549177,1,4.193849021435229e-8,3.219311267270225e-8,4.193849021435229e-8,84,2.814538684175436e-8,timeout,-0.32888888708439057,-0.34545243322834096,0.02,-0.0034364538560496087,-0.32888888708439057,83,0,tp_2x_sl_50
125338,0.7328043089726924,1,3.383138449276176e-8,3.075489289282432e-8,5.8768803280895946e-8,24,1.3966835697794686e-8,sl_50,-0.5871633423461313,-0.5973627858964641,0.02,-0.009800556449667246,-0.5871633423461313,23,0,tp_2x_sl_50
125553,0.7881139108228875,1,2.8170504910255862e-8,2.805219012116466e-8,4.656974809568544e-8,23,1.3290003738957981e-8,sl_50,-0.5282298353793591,-0.5401681443728716,0.02,-0.008061691006487442,-0.5282298353793591,22,0,tp_2x_sl_50
125581,0.823788398650245,1,6.982531889513807e-8,4.397685041760148e-8,1.4146792112054074e-7,27,1.4146792112054074e-7,tp_2x,1.0260261372095378,0.9757101975729157,0.02,0.030315939636622175,-0.12845352680476652,26,1,tp_2x_sl_50
125776,0.8318894958792126,1,4.977103115173125e-8,3.730297834140349e-8,9.963894712620492e-8,772,9.963894712620492e-8,tp_2x,1.001946610719136,0.9504579670236935,0.02,0.03148864369544248,0.0,771,1,tp_2x_sl_50
125791,0.7358028793249771,1,5.524611633883177e-8,3.25612969273068e-8,5.524611633883177e-8,3,2.5268279233872055e-8,sl_50,-0.542623429330338,-0.5534823906781711,0.02,-0.00914103865216696,-0.542623429330338,2,0,tp_2x_sl_50
125992,0.7658568801649684,1,3.9037296960872107e-8,3.2665219361856236e-8,8.240557293154756e-8,14,8.240557293154756e-8,tp_2x,1.1109446438913122,1.0548602197581403,0.02,0.036084424133171936,0.0,13,1,tp_2x_sl_50
126101,0.8165281280524244,1,3.36475164251533e-8,3.066102087463016e-8,3.36475164251533e-8,59,2.8004911727396578e-8,timeout,-0.16769750927407456,-0.18892602106540368,0.02,0.0012285117913291184,-0.16769750927407456,58,0,tp_2x_sl_50
126178,0.7384715249594301,1,6.417568311264092e-8,4.213408818021028e-8,6.561978705391227e-8,11,2.8820950753312286e-8,sl_50,-0.5509054309133592,-0.561437832158396,0.02,-0.009467598754963152,-0.5509054309133592,10,0,tp_2x_sl_50
126263,0.7503099967908586,1,2.5926064022001427e-8,2.9799914870631607e-8,4.592826392178758e-8,10,1.2390286889041416e-8,sl_50,-0.5220914798896297,-0.5343010571415754,0.02,-0.007790422748054287,-0.5220914798896297,9,0,tp_2x_sl_50
126278,0.8308107748685193,1,4.7624426027175795e-8,3.64272318297314e-8,9.558575712266076e-8,63,9.558575712266076e-8,tp_2x,1.0070742074270234,0.9551860445755741,0.02,0.031888162851449256,0.0,62,1,tp_2x_sl_50
126326,0.8864852249436931,1,1.2869391768324046e-7,5.996879536495444e-8,1.3160727679087354e-7,20,5.57558631309736e-8,sl_50,-0.5667560352913665,-0.5764578607957518,0.02,-0.010298174495614747,-0.5667560352913665,19,1,tp_2x_sl_50
126468,0.7500930949825635,1,2.984331972966105e-8,2.8986227605778544e-8,2.984331972966105e-8,11,1.2954102863801416e-8,sl_50,-0.5659295620880129,-0.5768098510505798,0.02,-0.009119711037433125,-0.5659295620880129,10,0,tp_2x_sl_50
126540,0.7759137186392275,1,4.6095087500119164e-8,3.578290934482772e-8,9.259810906859373e-8,23,9.259810906859373e-8,tp_2x,1.0088498382469573,0.9567171024772314,0.02,0.032132735769725876,0.0,22,1,tp_2x_sl_50
126585,0.844461285650595,1,4.377221087165295e-8,3.47946893158283e-8,8.221626853873911e-8,913,2.9182196246233427e-8,timeout,-0.3333168312699524,-0.3496993185739584,0.02,-0.0036175126959939567,-0.3333168312699524,912,1,tp_2x_sl_50
126705,0.8336300396654047,1,1.2822557932722625e-7,5.9460403355811996e-8,1.6539156435626826e-7,67,3.255582530302951e-8,sl_50,-0.7461050636398497,-0.7517329063982936,0.02,-0.014372157241556143,-0.7461050636398497,66,1,tp_2x_sl_50
126708,0.8487460256507944,1,5.602417506384655e-8,5.014069731592279e-8,7.529930728257061e-8,339,2.800497752497223e-8,sl_50,-0.5001269096232643,-0.5120162987951268,0.02,-0.00811061082813756,-0.5001269096232643,338,0,tp_2x_sl_50
126945,0.731654926646251,1,2.8157666288680167e-8,2.805219012115679e-8,7.449611127296459e-8,14,7.449611127296459e-8,tp_2x,1.6456777528794428,1.5708245648921466,0.02,0.05485318798729623,-0.18232015826331494,13,1,tp_2x_sl_50
126957,0.784387265870024,1,3.6782751918190064e-8,3.1640836236719675e-8,6.534829432923778e-8,423,2.8044208938280167e-8,timeout,-0.23757175644023665,-0.2567496568018435,0.02,-0.0008220996383931749,-0.23757175644023665,422,1,tp_2x_sl_50
126985,0.754585899396295,1,2.8969198692684982e-8,2.8599752077085496e-8,5.259807030122595e-8,325,2.7990895550293902e-8,timeout,-0.033770459195963554,-0.05904751985213008,0.02,0.0052770606561665274,-0.033770459195963554,324,0,tp_2x_sl_50
127048,0.8298316151624053,1,5.617734592827824e-8,3.965459725400106e-8,1.1870381098912051e-7,5,1.1870381098912051e-7,tp_2x,1.1130192077900936,1.0592075610469214,0.02,0.03381164674317218,0.0,4,1,tp_2x_sl_50
127082,0.737106403221084,1,4.82754499652952e-8,3.552036033698238e-8,5.555578868665948e-8,550,2.806741540183499e-8,timeout,-0.41859857501043674,-0.43267958816418856,0.02,-0.00591898684624818,-0.41859857501043674,549,0,tp_2x_sl_50
127225,0.7846198728159361,1,3.084949573572406e-8,2.823513168220104e-8,3.350432618766309e-8,3,2.8615071647889947e-8,timeout,-0.0724298415434591,-0.09646087175421203,0.02,0.0040310302107529235,-0.0724298415434591,2,0,tp_2x_sl_50
127269,0.7842311960469135,1,2.804745559485785e-8,2.8005671041566015e-8,5.53978408488627e-8,44,1.367350019712498e-8,sl_50,-0.5124869651409005,-0.5248470907999518,0.02,-0.007639874340948687,-0.5124869651409005,43,0,tp_2x_sl_50
127286,0.815789479631101,1,5.489614419112948e-8,3.792780772745071e-8,6.337874320632023e-8,1482,2.8778392856107467e-8,timeout,-0.4757665901650395,-0.48827655182349583,0.02,-0.007490038341543697,-0.47758585069360215,1481,0,tp_2x_sl_50
127436,0.7298900221046137,1,2.8145700401951028e-8,2.805219012115679e-8,5.573160474447281e-8,19,1.406544073106954e-8,sl_50,-0.5002632540601285,-0.512942416951914,0.02,-0.0073208371082145,-0.5002632540601285,18,0,tp_2x_sl_50
127473,0.7388726288076511,1,2.8795807475364224e-8,2.8419223820131706e-8,2.8795807475364224e-8,7,1.3295384134378076e-8,sl_50,-0.5382875043267072,-0.5499334892006648,0.02,-0.008354015126042485,-0.5382875043267072,6,0,tp_2x_sl_50
127537,0.8009389411663212,3,3.4628298343632273e-8,3.179490050673929e-8,5.823908639212715e-8,1524,2.8095515763069268e-8,timeout,-0.1886544500609082,-0.20925698252714398,0.02,0.0006025324662357785,-0.1886544500609082,1521,0,tp_2x_sl_50
127720,0.7878837132936494,1,4.1634332964842095e-8,3.270518435302981e-8,6.889641239164789e-8,108,2.810750768728853e-8,timeout,-0.32489592877532647,-0.3415740461224026,0.02,-0.0033218826529238625,-0.32489592877532647,107,1,tp_2x_sl_50
127742,0.8223275399245711,1,4.932364259127645e-8,3.7458954168376356e-8,4.932364259127645e-8,63,2.8044059577172854e-8,timeout,-0.4314276459757491,-0.4451602206248343,0.02,-0.0062674253509148285,-0.4314276459757491,62,0,tp_2x_sl_50
127845,0.9787732640111807,1,1.1483107127443016e-7,5.6661325216929004e-8,1.1685465980374225e-7,91,5.334590626774667e-8,sl_50,-0.5354401411073015,-0.5459282187522185,0.02,-0.009511922355083007,-0.5354401411073015,90,1,tp_2x_sl_50
127867,0.8137431191456372,1,1.0902121694286907e-7,5.514019767216666e-8,1.8487834493868575e-7,480,5.415546609844703e-8,sl_50,-0.5032575528227099,-0.5145258436282191,0.02,-0.008731709194490827,-0.5032575528227099,479,1,tp_2x_sl_50
127876,0.775516472792934,1,2.8674824207682325e-8,2.8424976700839144e-8,2.8674824207682325e-8,5,1.3099966020728728e-8,sl_50,-0.5431544435686866,-0.5546775823517507,0.02,-0.008476861216935899,-0.5431544435686866,4,0,tp_2x_sl_50
127878,0.7440243298012893,1,2.832839500501489e-8,2.814308561323448e-8,2.832839500501489e-8,4,1.4162678357019574e-8,sl_50,-0.5000536262463017,-0.5127295571520222,0.02,-0.0073240690942795,-0.5000536262463017,3,0,tp_2x_sl_50
127982,0.8516333337000375,1,5.7888943441755205e-8,4.081666696436745e-8,1.196359152923313e-7,101,1.196359152923313e-7,tp_2x,1.066645341570323,1.0142587568885766,0.02,0.03238658468174639,-0.237776115752529,100,1,tp_2x_sl_50
128175,0.7360700461713678,1,4.959228885184614e-8,3.688746218401572e-8,1.0594585318513924e-7,28,1.0594585318513924e-7,tp_2x,1.1363372338317728,1.0811304239383013,0.02,0.03520680989347148,0.0,27,1,tp_2x_sl_50
128192,0.729103259764864,1,3.9227943462877e-8,3.261882579123974e-8,4.4551046360536326e-8,4,3.206801717893762e-8,timeout,-0.18252107176393562,-0.20301681701612548,0.02,0.0004957452521898616,-0.18252107176393562,3,0,tp_2x_sl_50
128198,0.7329846073081427,2,3.7146895960003066e-8,3.2480726222102246e-8,3.7146895960003066e-8,97,2.814538677539884e-8,timeout,-0.24232197474309458,-0.2613552046706076,0.02,-0.0009667700724870047,-0.24232197474309458,95,0,tp_2x_sl_50
128223,0.7604630297721247,1,4.666038427907132e-8,3.256129700379762e-8,7.034213061848495e-8,12,1.7723878752542476e-8,sl_50,-0.6201514619653015,-0.6292412494954043,0.02,-0.01091021246989719,-0.6201514619653015,11,1,tp_2x_sl_50
128333,0.7721481227563461,3,4.2561355796292647e-8,3.466556504567306e-8,7.072141843700974e-8,1193,2.8005591820119946e-8,timeout,-0.3419948378956621,-0.35819819536938563,0.02,-0.0037966425262764662,-0.34252385453201295,1190,1,tp_2x_sl_50
128477,0.8440088390784222,4,3.139542776328005e-8,2.9497461602012184e-8,6.421079779468968e-8,100,6.421079779468968e-8,tp_2x,1.0452276770629112,0.9894717701298807,0.02,0.03575590693303045,0.0,96,1,tp_2x_sl_50
128482,0.7894381171305572,1,3.816719988241731e-8,3.2561296996272315e-8,4.705223629006479e-8,6,1.8279830640786696e-8,sl_50,-0.5210591634413358,-0.5328227627806644,0.02,-0.008236400660671422,-0.5210591634413358,5,0,tp_2x_sl_50
128555,0.7427548049027352,1,6.399470741260519e-8,4.189119786746169e-8,7.69612200198589e-8,15,3.104811637249475e-8,sl_50,-0.5148330599855336,-0.5262410520378084,0.02,-0.008592007947725282,-0.5148330599855336,14,0,tp_2x_sl_50
128714,0.768271670631497,1,2.9615865752283844e-8,2.8667748206897487e-8,2.9615865752283844e-8,5,1.3448709520285637e-8,sl_50,-0.5458951079541366,-0.5573077433169108,0.02,-0.008587364637225852,-0.5458951079541366,4,0,tp_2x_sl_50
128821,0.7838662739672643,2,4.5433850586460566e-8,3.54450766949182e-8,9.153663551441061e-8,581,9.153663551441061e-8,tp_2x,1.0147232588225488,0.9623397950997306,0.02,0.03238346372281821,0.0,579,1,tp_2x_sl_50
128947,0.8213429731958471,2,5.034542990207695e-8,3.716360044920797e-8,1.0888858699029394e-7,32,1.0888858699029394e-7,tp_2x,1.1628296193335683,1.1069875709597325,0.02,0.03584204837383577,-0.10941466002350186,30,1,tp_2x_sl_50
129080,0.7834800533989267,1,3.2148982053074356e-8,2.9799914924511135e-8,7.352830765907027e-8,5,7.352830765907027e-8,tp_2x,1.28711153397278,1.2243999759665514,0.02,0.042711558006228736,0.0,4,1,tp_2x_sl_50
129124,0.7460140506322785,1,3.1762055846278517e-8,2.9799914870631607e-8,3.86360527328976e-8,53,2.7742877037902196e-8,timeout,-0.1265402601087372,-0.14901928007556617,0.02,0.0024790199668289666,-0.12679073951220754,52,0,tp_2x_sl_50
129321,0.7864236477556188,319,3.118060589904846e-8,3.118060589904846e-8,6.380591219775814e-8,332,6.380591219775814e-8,tp_2x,1.0463333010377873,0.9904934542374433,0.02,0.035839846800344036,0.0,13,1,tp_2x_sl_50
129492,0.7511593037197063,1,6.325750094501863e-8,3.704394057760634e-8,1.2260425303000182e-7,85,2.993485949428041e-8,sl_50,-0.5267777094087416,-0.5379060247514936,0.02,-0.008871684657247952,-0.5267777094087416,84,1,tp_2x_sl_50
129827,0.7600412074031813,1,2.8059716316299758e-8,2.8014221185498984e-8,2.8059716316299758e-8,10,1.2264944078046545e-8,sl_50,-0.5628985004769311,-0.5739282436645894,0.02,-0.008970256812341742,-0.5628985004769311,9,0,tp_2x_sl_50
129894,0.727592939541172,1,3.0094692350687046e-8,2.9339684510718137e-8,3.0094692350687046e-8,4,1.3091555678584524e-8,sl_50,-0.5649878880291777,-0.5758833839801298,0.02,-0.009104504049047817,-0.5649878880291777,3,0,tp_2x_sl_50
129951,0.9784097698856442,1,1.1557744801745787e-7,5.70037517875117e-8,1.5709748408989754e-7,135,2.9487638406772104e-8,sl_50,-0.744866849782684,-0.750553372444174,0.02,-0.014313477338510055,-0.744866849782684,134,1,tp_2x_sl_50
129984,0.7511751390140285,1,2.8987743942396544e-8,2.860331595806231e-8,6.348516984200702e-8,10,6.348516984200702e-8,tp_2x,1.1900693606291881,1.1293729870827076,0.02,0.040696373546480494,-0.4536732765173107,9,1,tp_2x_sl_50
130094,0.7408749009812684,1,3.2327281993811286e-8,2.9799914855545398e-8,6.27413569926755e-8,13,1.6131716700481825e-8,sl_50,-0.5009875341957276,-0.5134658058213522,0.02,-0.007521728374375463,-0.5009875341957276,12,1,tp_2x_sl_50
130104,0.8584797511928651,1,4.594568541494877e-8,3.693745953526759e-8,8.910786249662677e-8,461,2.7979374973655835e-8,timeout,-0.39103367985555093,-0.405875053395641,0.02,-0.005158626459909926,-0.39103367985555093,460,1,tp_2x_sl_50
130141,0.7499901650672215,2,2.8573498356924434e-8,2.8363996178937706e-8,2.8573498356924434e-8,7,1.1473718251363726e-8,sl_50,-0.5984489505610988,-0.6085274843549147,0.02,-0.009921466206184153,-0.5984489505610988,5,0,tp_2x_sl_50
130255,0.7620573573084244,1,2.832839500501489e-8,2.814308561323448e-8,5.73035962944579e-8,16,5.73035962944579e-8,tp_2x,1.022832436652822,0.9669581027562685,0.02,0.035874333896553603,0.0,15,1,tp_2x_sl_50
