token_id,arm,oof_score,hit_2x_actual,slot0_price,entry_price,entry_sec,entry_drift,peak_mult,exit_price,exit_sec,hold_sec,exit_reason,gross_roi,net_roi,cost_drag
338633,model,0.7725396509714614,0,3.5640553870690956e-8,4.549019993557604e-8,1,0.27636063403001576,1.0903132494137278,2.819276641260004e-8,93,92,timeout,-0.38024527365175154,-0.3953740674947792,0.015128793843027677
95498,model,0.753343300615992,0,3.072037554613236e-8,3.5889348118742296e-8,2,0.16825876900000014,1.5922746530945588,3.8644828325308745e-8,286,284,trail,0.07677710382060332,0.04912259782762818,0.027654505992975142
453710,model,0.866759196594287,1,4.7965442399855205e-8,8.941405809689007e-8,1,0.8641349609893305,1.26147409028734,3.530160598201762e-8,19,18,sl_hard,-0.6051895335768744,-0.6142055003152003,0.009015966738325831
339030,model,0.7753315268878508,1,3.554134152549061e-8,4.533481117229546e-8,1,0.27555149092447384,2.112483066269379,5.655394134934308e-8,364,363,trail,0.24747274526873375,0.21597712575184502,0.03149561951688873
134501,model,0.8782457921867778,1,1.194017992153567e-7,5.713049402286248e-7,1,3.784726394266488,1.9300506575298226,7.680656396905211e-7,191,190,trail,0.3444057378239309,0.31557806934777943,0.02882766847615148
331485,model,0.864962682612608,1,5.252470533453904e-8,9.90260804002632e-8,1,0.8853238636856458,1.2439656146177782,2.819960495671347e-8,315,314,sl_hard,-0.7152305246988396,-0.7216459862837269,0.006415461584887261
143029,model,0.8388642690545716,1,3.3297665479962856e-8,4.7307350010890164e-8,1,0.4207407435022059,2.5859789542795997,8.436411149382261e-8,40,39,trail,0.7833193251028006,0.7375367177599443,0.04578260734285622
452371,model,0.7821000178033028,0,3.399738696774957e-8,4.1339950704902025e-8,1,0.2159743554443676,1.0,2.7969114201574916e-8,303,302,timeout,-0.3234361985279681,-0.3401634560727307,0.016727257544762564
243180,model,0.7918248767458604,1,3.1948742680827144e-8,3.650783783810451e-8,1,0.14270029975274534,1.9714655988490402,3.957602216002044e-8,555,554,trail,0.08404179769620757,0.0562431321556871,0.027798665540520462
305322,model,0.8027818747771623,1,4.0887537692092724e-8,5.618155558804663e-8,1,0.374050841875754,2.8006250511069757,1.0211738873998114e-7,9,8,trail,0.8176319197845061,0.7717755713979444,0.04585634838656172
395157,model,0.8177372204763844,0,2.887945423485788e-8,2.8879454165890707e-8,57,-2.388105158068754e-9,1.0,2.795931949658825e-8,349,292,timeout,-0.03186122092256227,-0.05720053073088749,0.025339309808325217
80328,model,0.8652932312342917,0,4.6372132958527764e-8,7.65739940480914e-8,1,0.6512933342223921,1.045309033966336,2.823928696841073e-8,115,114,sl_hard,-0.6312156977122627,-0.6397092279944656,0.008493530282202899
268263,model,0.8079639353356755,1,3.412608010158441e-8,4.637214671283467e-8,1,0.35884773682757953,1.786784120926207,5.613093878837184e-8,32,31,trail,0.2104451220679886,0.18000699955069166,0.03043812251729694
128616,model,0.8380957721926631,1,6.22149193199044e-8,1.2042695988998997e-7,1,0.9356604686853913,1.3749212952954832,4.368610975983404e-8,62,61,sl_hard,-0.6372397858441224,-0.6453622398069939,0.008122453962871479
268646,model,0.7768240251875969,1,3.87176939421802e-8,5.424762419442002e-8,1,0.4011067982362724,2.217805351084766,6.760818558988852e-8,338,337,trail,0.24628841527852163,0.21539340268977925,0.030895012588742388
450600,model,0.8683049162811488,1,5.141716998888529e-8,1.0009757855103033e-7,1,0.9467733944257948,1.3243412596826376,2.912584963528998e-8,51,50,sl_hard,-0.7090254324140173,-0.7155794531359604,0.00655402072194311
117481,model,0.8425156161489599,1,3.3205619410997394e-8,5.8172080506452896e-8,1,0.7518745784090641,7.104548431904879,2.8913019795588814e-7,371,370,trail,3.970257130889716,3.8356223379011203,0.13463479298859582
5951,model,0.8717081152802555,1,5.553947508312888e-8,1.106350527260111e-7,1,0.9920075326678501,1.5390375267364842,7.597471473437576e-8,619,618,trail,-0.3132853208600356,-0.32898656834131623,0.015701247481280656
296306,model,0.7975038717230499,1,4.7714074958020095e-8,8.142766912196765e-8,1,0.7065754537546736,1.2644479219744065,3.214930435818129e-8,287,286,sl_hard,-0.6051796065778823,-0.6142511523120966,0.009071545734214315
490404,model,0.7645640277539805,0,3.327360077031696e-8,4.012216259190602e-8,1,0.20582568952677338,1.5919804954046017,3.158977999790082e-8,397,396,trail,-0.21266008716405704,-0.23231940253511651,0.01965931537105947
455389,model,0.8687837185565279,0,3.0925655510426555e-8,3.3441271768125375e-8,2,0.08134399145882876,1.5523135931310457,3.573202344875996e-8,103,101,trail,0.06850073455693217,0.0408504521295987,0.027650282427333472
328506,model,0.7300948197442412,1,3.3015297636977816e-8,4.1415940312094715e-8,1,0.25444697689800644,1.8615634758777604,4.296707619465136e-8,42,41,trail,0.0374526298538167,0.011272552557471727,0.026180077296344972
75478,model,0.7979010392338762,1,4.711894585041835e-8,7.946982878409597e-8,1,0.6865790893620001,5.905055938086874,3.2474762837150226e-7,1438,1437,trail,3.0864266771453384,2.9815591093233182,0.10486756782202011
432560,model,0.8065496190485756,1,3.0740510873702004e-8,3.323739660307477e-8,3,0.0812246009713784,3.398987173201746,5.410381883916758e-8,1039,1036,trail,0.6277995381311685,0.5844920401824139,0.04330749794875466
131647,model,0.756443723573532,0,3.170469165636308e-8,4.380804788596036e-8,1,0.38175284468247317,1.1976667709055473,2.8460697952846512e-8,403,402,timeout,-0.3503317466476834,-0.3662774516991484,0.015945705051464976
310388,model,0.7822345657863042,1,3.87176939421802e-8,5.4247624240079865e-8,1,0.40110679941557414,1.7382292106509867,6.554640198474484e-8,348,347,trail,0.20828152205635364,0.1783763364648634,0.029905185591490246
